PS,GeneID,V1
7,dis_TRINITY_DN11224_c0_g1,2617
2,dis_TRINITY_DN1123_c0_g1,1584
8,dis_TRINITY_DN11235_c0_g1,4520
8,dis_TRINITY_DN11237_c0_g1,6055
8,dis_TRINITY_DN11238_c0_g5,3384
8,dis_TRINITY_DN1125_c0_g1,3095
8,dis_TRINITY_DN11250_c0_g1,7422
8,dis_TRINITY_DN1126_c0_g1,5919
8,dis_TRINITY_DN11260_c0_g1,656
8,dis_TRINITY_DN11264_c0_g1,4774
1,dis_TRINITY_DN11265_c0_g1,5823
2,dis_TRINITY_DN11268_c0_g1,4123
1,dis_TRINITY_DN11269_c0_g1,7389
7,dis_TRINITY_DN1127_c0_g1,5993
1,dis_TRINITY_DN11271_c0_g1,3839
2,dis_TRINITY_DN11271_c0_g2,4088
8,dis_TRINITY_DN11281_c0_g1,1170
7,dis_TRINITY_DN11281_c0_g2,4383.5
7,dis_TRINITY_DN11288_c0_g1,760
8,dis_TRINITY_DN11288_c0_g2,6570
8,dis_TRINITY_DN1129_c0_g1,2342
1,dis_TRINITY_DN11290_c0_g3,3640
8,dis_TRINITY_DN1130_c0_g1,3896
8,dis_TRINITY_DN1130_c0_g2,3562
2,dis_TRINITY_DN11304_c0_g1,5539
7,dis_TRINITY_DN11307_c0_g1,7117
8,dis_TRINITY_DN1131_c0_g1,1398
8,dis_TRINITY_DN1131_c0_g2,1952
8,dis_TRINITY_DN1132_c0_g1,2876
8,dis_TRINITY_DN11324_c0_g1,7728
8,dis_TRINITY_DN11326_c0_g1,4229
8,dis_TRINITY_DN11328_c0_g1,7336
1,dis_TRINITY_DN11328_c0_g3,7293
7,dis_TRINITY_DN1133_c0_g2,4611
7,dis_TRINITY_DN11338_c0_g1,6432
8,dis_TRINITY_DN11345_c0_g2,1161
8,dis_TRINITY_DN11348_c0_g1,2234
8,dis_TRINITY_DN11349_c0_g1,5302
8,dis_TRINITY_DN1135_c0_g1,2554
7,dis_TRINITY_DN11354_c0_g1,1823
1,dis_TRINITY_DN11356_c1_g1,6560
1,dis_TRINITY_DN11356_c1_g3,3568
7,dis_TRINITY_DN11358_c0_g1,5780
8,dis_TRINITY_DN1136_c0_g1,4413
1,dis_TRINITY_DN11360_c0_g1,5954
8,dis_TRINITY_DN11368_c0_g1,4454
8,dis_TRINITY_DN11369_c0_g1,1895
8,dis_TRINITY_DN11369_c0_g4,7242
8,dis_TRINITY_DN1137_c0_g1,6528
1,dis_TRINITY_DN11371_c0_g1,4660
8,dis_TRINITY_DN11373_c0_g1,5979
1,dis_TRINITY_DN11377_c0_g4,5278
1,dis_TRINITY_DN11379_c0_g2,3111
8,dis_TRINITY_DN11387_c0_g1,7437
1,dis_TRINITY_DN11389_c0_g1,4459
7,dis_TRINITY_DN1139_c0_g1,5830
8,dis_TRINITY_DN1139_c0_g4,6591
1,dis_TRINITY_DN11394_c0_g1,4527
6,dis_TRINITY_DN11394_c0_g2,1443
1,dis_TRINITY_DN11394_c0_g4,7194
8,dis_TRINITY_DN114_c0_g1,2447
2,dis_TRINITY_DN1140_c0_g1,6559
8,dis_TRINITY_DN11401_c0_g4,3801
4,dis_TRINITY_DN11407_c0_g1,4195
1,dis_TRINITY_DN11407_c0_g4,2308
7,dis_TRINITY_DN1141_c0_g1,7381
8,dis_TRINITY_DN1142_c0_g1,7864
1,dis_TRINITY_DN11424_c0_g1,1794
1,dis_TRINITY_DN1143_c0_g1,6665
7,dis_TRINITY_DN11430_c0_g1,6900.5
8,dis_TRINITY_DN11447_c0_g1,3877
7,dis_TRINITY_DN1145_c0_g2,1474
1,dis_TRINITY_DN1146_c1_g1,1024
1,dis_TRINITY_DN11462_c0_g2,4021
1,dis_TRINITY_DN1147_c0_g3,1334
1,dis_TRINITY_DN1147_c0_g6,188.5
2,dis_TRINITY_DN1147_c0_g7,4989
1,dis_TRINITY_DN11470_c0_g1,1686
2,dis_TRINITY_DN11473_c0_g1,7894
8,dis_TRINITY_DN1148_c0_g1,3150
8,dis_TRINITY_DN11483_c0_g2,2044
1,dis_TRINITY_DN11486_c0_g1,4879
8,dis_TRINITY_DN11492_c0_g2,2816
8,dis_TRINITY_DN11492_c0_g4,3373
1,dis_TRINITY_DN11493_c0_g2,2252
8,dis_TRINITY_DN11496_c0_g1,4643
8,dis_TRINITY_DN11497_c0_g1,6477
7,dis_TRINITY_DN11498_c0_g1,5776
8,dis_TRINITY_DN11499_c0_g1,4689
8,dis_TRINITY_DN11499_c0_g2,1911
1,dis_TRINITY_DN115_c0_g1,7781
1,dis_TRINITY_DN115_c0_g3,1654
7,dis_TRINITY_DN115_c0_g5,6009
1,dis_TRINITY_DN11500_c0_g1,609
1,dis_TRINITY_DN11501_c0_g4,4450
8,dis_TRINITY_DN11502_c0_g1,7549
8,dis_TRINITY_DN11503_c1_g1,752
7,dis_TRINITY_DN11506_c0_g1,3153
1,dis_TRINITY_DN11507_c0_g1,7314
8,dis_TRINITY_DN11508_c0_g2,188.5
7,dis_TRINITY_DN1151_c0_g2,4590
8,dis_TRINITY_DN1151_c0_g5,5375
8,dis_TRINITY_DN1151_c0_g6,6088
7,dis_TRINITY_DN11511_c0_g4,3591
1,dis_TRINITY_DN11513_c0_g1,1886
8,dis_TRINITY_DN11513_c0_g4,2957
8,dis_TRINITY_DN11514_c0_g1,5376
8,dis_TRINITY_DN11516_c0_g2,7303
2,dis_TRINITY_DN11516_c0_g3,7415
8,dis_TRINITY_DN11517_c0_g2,7243
8,dis_TRINITY_DN11519_c0_g1,7078
7,dis_TRINITY_DN11524_c0_g1,4102
1,dis_TRINITY_DN11525_c0_g1,2896
8,dis_TRINITY_DN11526_c0_g1,7323
2,dis_TRINITY_DN11528_c0_g1,4974
8,dis_TRINITY_DN11530_c0_g1,2813
8,dis_TRINITY_DN11536_c0_g1,841
1,dis_TRINITY_DN11537_c0_g2,4599
8,dis_TRINITY_DN11537_c0_g4,2049
8,dis_TRINITY_DN11537_c0_g5,489
2,dis_TRINITY_DN1154_c0_g1,4189
7,dis_TRINITY_DN11548_c0_g1,4062
7,dis_TRINITY_DN11548_c0_g2,188.5
8,dis_TRINITY_DN1155_c0_g2,6827
2,dis_TRINITY_DN11558_c0_g3,1540
1,dis_TRINITY_DN11559_c0_g1,5982
8,dis_TRINITY_DN1156_c0_g1,4072
1,dis_TRINITY_DN11561_c0_g1,6506
8,dis_TRINITY_DN11564_c0_g1,6325
7,dis_TRINITY_DN11567_c0_g1,2473
1,dis_TRINITY_DN1157_c0_g1,7932
2,dis_TRINITY_DN11571_c0_g1,7421
8,dis_TRINITY_DN11571_c0_g2,4494
7,dis_TRINITY_DN11575_c1_g3,1408
7,dis_TRINITY_DN11577_c1_g1,6707
8,dis_TRINITY_DN11579_c1_g3,901
8,dis_TRINITY_DN11580_c0_g1,3092
7,dis_TRINITY_DN11582_c0_g1,1219
8,dis_TRINITY_DN11583_c0_g2,1855
8,dis_TRINITY_DN11584_c0_g1,6008
8,dis_TRINITY_DN11590_c0_g1,7854
7,dis_TRINITY_DN11591_c0_g1,5584
1,dis_TRINITY_DN11596_c1_g1,7783
1,dis_TRINITY_DN11598_c0_g1,188.5
1,dis_TRINITY_DN11598_c0_g2,3424
8,dis_TRINITY_DN11598_c0_g3,2244
8,dis_TRINITY_DN11598_c0_g5,3144
8,dis_TRINITY_DN11598_c0_g7,3772
1,dis_TRINITY_DN116_c0_g1,4854
8,dis_TRINITY_DN1160_c0_g1,1673
8,dis_TRINITY_DN11601_c0_g2,3334
5,dis_TRINITY_DN11603_c0_g1,2942
8,dis_TRINITY_DN11610_c0_g1,6145
8,dis_TRINITY_DN11611_c0_g4,2060
2,dis_TRINITY_DN11618_c1_g1,2232
7,dis_TRINITY_DN11619_c0_g1,3207
1,dis_TRINITY_DN11619_c0_g4,7730
8,dis_TRINITY_DN11619_c0_g7,1736
8,dis_TRINITY_DN11620_c0_g1,4290
1,dis_TRINITY_DN11625_c0_g2,1721
7,dis_TRINITY_DN11625_c0_g3,4582
8,dis_TRINITY_DN11629_c0_g1,5390
8,dis_TRINITY_DN11632_c0_g1,2874
2,dis_TRINITY_DN11637_c0_g1,2027
8,dis_TRINITY_DN11637_c0_g2,621
8,dis_TRINITY_DN1164_c0_g1,2310
8,dis_TRINITY_DN11647_c0_g3,6662
2,dis_TRINITY_DN11663_c0_g1,5121
2,dis_TRINITY_DN11666_c0_g3,6427
8,dis_TRINITY_DN11666_c0_g4,3458
7,dis_TRINITY_DN11669_c0_g2,3888
8,dis_TRINITY_DN1167_c0_g1,2752
1,dis_TRINITY_DN1167_c0_g3,7182
8,dis_TRINITY_DN1167_c0_g8,1251
1,dis_TRINITY_DN1167_c1_g1,188.5
1,dis_TRINITY_DN11671_c0_g1,3345
7,dis_TRINITY_DN11672_c0_g1,3032
7,dis_TRINITY_DN11674_c0_g1,1672
8,dis_TRINITY_DN11676_c0_g1,3189
1,dis_TRINITY_DN11681_c0_g1,188.5
1,dis_TRINITY_DN11691_c0_g1,2746
1,dis_TRINITY_DN11697_c0_g1,3079
8,dis_TRINITY_DN117_c0_g1,5702
1,dis_TRINITY_DN11700_c0_g1,4481
1,dis_TRINITY_DN11708_c0_g1,1828
1,dis_TRINITY_DN1171_c0_g1,6017
8,dis_TRINITY_DN11712_c0_g2,2674
8,dis_TRINITY_DN11712_c0_g3,1356
1,dis_TRINITY_DN1172_c0_g2,7263
1,dis_TRINITY_DN11722_c1_g1,6420
2,dis_TRINITY_DN11723_c0_g1,188.5
7,dis_TRINITY_DN11725_c0_g1,1705
1,dis_TRINITY_DN11726_c0_g1,6152
1,dis_TRINITY_DN11726_c0_g2,6679
6,dis_TRINITY_DN11727_c0_g1,430
1,dis_TRINITY_DN1173_c0_g1,1451
8,dis_TRINITY_DN1173_c0_g2,3133
1,dis_TRINITY_DN11731_c0_g1,5506
7,dis_TRINITY_DN1174_c0_g1,1198
8,dis_TRINITY_DN1174_c0_g2,4077
8,dis_TRINITY_DN11742_c0_g1,3993
8,dis_TRINITY_DN11746_c0_g1,2702
1,dis_TRINITY_DN11747_c0_g1,7930
8,dis_TRINITY_DN11749_c0_g2,3612
8,dis_TRINITY_DN11754_c0_g1,5631
8,dis_TRINITY_DN11764_c0_g3,3647
1,dis_TRINITY_DN11777_c0_g1,7909
1,dis_TRINITY_DN11788_c0_g2,6153
1,dis_TRINITY_DN11788_c0_g5,5860
1,dis_TRINITY_DN11789_c0_g1,3044
8,dis_TRINITY_DN1179_c0_g1,1162
8,dis_TRINITY_DN11791_c0_g2,3315
8,dis_TRINITY_DN11791_c0_g3,2360
8,dis_TRINITY_DN118_c0_g1,3332
8,dis_TRINITY_DN1180_c0_g2,5027
1,dis_TRINITY_DN11800_c0_g1,797
6,dis_TRINITY_DN11813_c0_g1,6613
1,dis_TRINITY_DN1182_c0_g2,1020
8,dis_TRINITY_DN11820_c0_g1,2719
8,dis_TRINITY_DN11820_c0_g3,7134
7,dis_TRINITY_DN1184_c0_g1,671
