#gene	phylostratum	rank	taxonomic_representativeness
prot_L-digitata_M_contig10047.8.1	Phaeophyceae	7	100
prot_L-digitata_M_contig100482.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig100484.1.1	cellular organisms	1	66
prot_L-digitata_M_contig100496.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100498.1.1	cellular organisms	1	66
prot_L-digitata_M_contig1005.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig100501.1.1	cellular organisms	1	66
prot_L-digitata_M_contig100502.1.1	cellular organisms	1	100
prot_L-digitata_M_contig100506.1.1	cellular organisms	1	100
prot_L-digitata_M_contig10052.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig10053.2.1	Phaeophyceae	7	100
prot_L-digitata_M_contig100534.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig100535.1.1	cellular organisms	1	100
prot_L-digitata_M_contig100538.1.1	Laminaria digitata	10	100
prot_L-digitata_M_contig100538.2.1	Laminaria digitata	10	100
prot_L-digitata_M_contig10054.1.1	Laminariales	8	100
prot_L-digitata_M_contig100544.1.1	cellular organisms	1	77
prot_L-digitata_M_contig10055.1.1	Laminaria digitata	10	100
prot_L-digitata_M_contig100557.1.1	PX clade	6	100
prot_L-digitata_M_contig100567.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100567.2.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig100568.1.1	cellular organisms	1	88
prot_L-digitata_M_contig100569.1.1	cellular organisms	1	88
prot_L-digitata_M_contig100569.2.1	cellular organisms	1	100
prot_L-digitata_M_contig100571.1.1	cellular organisms	1	55
prot_L-digitata_M_contig100573.1.1	cellular organisms	1	44
prot_L-digitata_M_contig100577.1.1	cellular organisms	1	100
prot_L-digitata_M_contig100578.1.1	cellular organisms	1	44
prot_L-digitata_M_contig100579.1.1	cellular organisms	1	55
prot_L-digitata_M_contig100588.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100588.2.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100610.1.1	cellular organisms	1	100
prot_L-digitata_M_contig100637.2.1	cellular organisms	1	88
prot_L-digitata_M_contig10064.2.1	cellular organisms	1	100
prot_L-digitata_M_contig100644.1.1	cellular organisms	1	55
prot_L-digitata_M_contig100644.2.1	cellular organisms	1	33
prot_L-digitata_M_contig100646.1.1	cellular organisms	1	33
prot_L-digitata_M_contig100646.2.1	cellular organisms	1	44
prot_L-digitata_M_contig100652.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100653.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100659.2.1	cellular organisms	1	100
prot_L-digitata_M_contig100672.1.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig100672.2.1	Laminaria digitata	10	100
prot_L-digitata_M_contig100674.1.1	cellular organisms	1	100
prot_L-digitata_M_contig100688.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig100689.1.1	Eukaryota	2	50
prot_L-digitata_M_contig10069.1.1	Eukaryota	2	100
prot_L-digitata_M_contig1007.2.1	PX clade	6	100
prot_L-digitata_M_contig1007.4.1	Phaeophyceae	7	100
prot_L-digitata_M_contig1007.7.1	Phaeophyceae	7	100
prot_L-digitata_M_contig100705.1.1	cellular organisms	1	44
prot_L-digitata_M_contig100705.2.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig100705.3.1	Laminaria digitata	10	100
prot_L-digitata_M_contig100709.3.2	cellular organisms	1	55
prot_L-digitata_M_contig100713.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig100716.1.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig100717.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100718.1.1	cellular organisms	1	55
prot_L-digitata_M_contig100720.2.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100723.1.1	cellular organisms	1	100
prot_L-digitata_M_contig100726.1.1	Laminaria digitata	10	100
prot_L-digitata_M_contig100726.2.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100729.1.1	Laminariales	8	100
prot_L-digitata_M_contig10074.1.1	Sar	3	71
prot_L-digitata_M_contig100749.1.1	cellular organisms	1	44
prot_L-digitata_M_contig10075.1.1	cellular organisms	1	100
prot_L-digitata_M_contig10075.5.1	cellular organisms	1	100
prot_L-digitata_M_contig100754.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100761.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig100764.1.1	cellular organisms	1	44
prot_L-digitata_M_contig100764.2.1	cellular organisms	1	44
prot_L-digitata_M_contig10077.1.1	cellular organisms	1	100
prot_L-digitata_M_contig100771.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig100788.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100789.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100789.3.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig10079.1.1	cellular organisms	1	77
prot_L-digitata_M_contig100790.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100793.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100794.1.1	cellular organisms	1	44
prot_L-digitata_M_contig100794.2.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100795.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100799.1.1	cellular organisms	1	88
prot_L-digitata_M_contig1008.3.1	Stramenopiles	4	83
prot_L-digitata_M_contig1008.5.1	cellular organisms	1	100
prot_L-digitata_M_contig1008.6.1	PX clade	6	100
prot_L-digitata_M_contig10080.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig10080.2.1	cellular organisms	1	88
prot_L-digitata_M_contig100800.1.1	cellular organisms	1	100
prot_L-digitata_M_contig100803.1.1	cellular organisms	1	33
prot_L-digitata_M_contig100819.1.1	Laminaria digitata	10	100
prot_L-digitata_M_contig100819.2.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100819.3.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100820.1.3	cellular organisms	1	55
prot_L-digitata_M_contig100822.3.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig100830.1.1	cellular organisms	1	100
prot_L-digitata_M_contig100833.1.1	cellular organisms	1	100
prot_L-digitata_M_contig100835.1.1	Laminaria digitata	10	100
prot_L-digitata_M_contig100839.1.1	cellular organisms	1	88
prot_L-digitata_M_contig10084.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig100850.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig100862.1.1	cellular organisms	1	77
prot_L-digitata_M_contig100862.2.1	cellular organisms	1	100
prot_L-digitata_M_contig100865.1.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig10088.1.1	Laminariales	8	100
prot_L-digitata_M_contig100888.1.1	cellular organisms	1	66
prot_L-digitata_M_contig100889.3.1	cellular organisms	1	55
prot_L-digitata_M_contig10089.1.1	cellular organisms	1	88
prot_L-digitata_M_contig1009.1.1	cellular organisms	1	88
prot_L-digitata_M_contig1009.3.1	Eukaryota	2	87
prot_L-digitata_M_contig1009.7.1	Eukaryota	2	75
prot_L-digitata_M_contig1009.9.1	Phaeophyceae	7	100
prot_L-digitata_M_contig10090.2.1	cellular organisms	1	88
prot_L-digitata_M_contig100900.1.1	Eukaryota	2	100
prot_L-digitata_M_contig100901.1.1	Laminariaceae	9	100
prot_L-digitata_M_contig100916.1.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig100917.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100921.2.1	cellular organisms	1	100
prot_L-digitata_M_contig100921.3.1	cellular organisms	1	100
prot_L-digitata_M_contig100923.1.1	cellular organisms	1	44
prot_L-digitata_M_contig100927.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig100928.1.1	cellular organisms	1	100
prot_L-digitata_M_contig100935.1.1	Laminaria digitata	10	100
prot_L-digitata_M_contig100944.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig10095.1.1	cellular organisms	1	100
prot_L-digitata_M_contig10095.2.1	cellular organisms	1	100
prot_L-digitata_M_contig100959.1.1	Ochrophyta	5	80
prot_L-digitata_M_contig100969.1.1	cellular organisms	1	88
prot_L-digitata_M_contig100975.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig10098.1.1	Sar	3	85
prot_L-digitata_M_contig100985.1.1	cellular organisms	1	44
prot_L-digitata_M_contig100989.1.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig10099.1.3	cellular organisms	1	88
prot_L-digitata_M_contig10099.3.1	Phaeophyceae	7	100
prot_L-digitata_M_contig100992.1.1	cellular organisms	1	55
prot_L-digitata_M_contig100992.2.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig100993.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101.6.1	cellular organisms	1	100
prot_L-digitata_M_contig101001.1.1	cellular organisms	1	44
prot_L-digitata_M_contig101001.2.1	cellular organisms	1	33
prot_L-digitata_M_contig101006.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig101008.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101009.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101015.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig101018.1.1	Laminaria digitata	10	100
prot_L-digitata_M_contig101022.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101029.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig10105.1.1	Sar	3	85
prot_L-digitata_M_contig101051.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig101056.1.1	cellular organisms	1	77
prot_L-digitata_M_contig101063.1.1	cellular organisms	1	33
prot_L-digitata_M_contig101069.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101069.2.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig10107.3.1	Phaeophyceae	7	100
prot_L-digitata_M_contig10107.4.1	Phaeophyceae	7	100
prot_L-digitata_M_contig101071.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig101093.1.1	Laminaria digitata	10	100
prot_L-digitata_M_contig1011.1.1	Eukaryota	2	100
prot_L-digitata_M_contig1011.2.1	cellular organisms	1	100
prot_L-digitata_M_contig101100.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101104.1.1	cellular organisms	1	44
prot_L-digitata_M_contig101104.2.1	cellular organisms	1	100
prot_L-digitata_M_contig101109.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig101109.2.1	Laminaria digitata	10	100
prot_L-digitata_M_contig10111.2.1	Laminariaceae	9	100
prot_L-digitata_M_contig101120.1.1	Stramenopiles	4	66
prot_L-digitata_M_contig101129.1.1	cellular organisms	1	88
prot_L-digitata_M_contig101134.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig101139.1.1	cellular organisms	1	77
prot_L-digitata_M_contig101140.2.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig101142.1.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig101144.1.1	cellular organisms	1	33
prot_L-digitata_M_contig101144.5.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig101146.1.1	cellular organisms	1	33
prot_L-digitata_M_contig101149.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig101149.2.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig101152.1.1	cellular organisms	1	55
prot_L-digitata_M_contig101158.1.1	cellular organisms	1	100
prot_L-digitata_M_contig10116.3.1	cellular organisms	1	88
prot_L-digitata_M_contig101164.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig101165.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101170.1.1	Eukaryota	2	100
prot_L-digitata_M_contig101174.1.1	Stramenopiles	4	66
prot_L-digitata_M_contig101176.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101178.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig101179.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig101179.2.1	Phaeophyceae	7	100
prot_L-digitata_M_contig101188.1.1	Eukaryota	2	37
prot_L-digitata_M_contig101195.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig101195.2.1	Laminariales	8	100
prot_L-digitata_M_contig1012.3.1	Phaeophyceae	7	100
prot_L-digitata_M_contig1012.5.1	Phaeophyceae	7	100
prot_L-digitata_M_contig1012.6.1	Phaeophyceae	7	100
prot_L-digitata_M_contig1012.7.1	cellular organisms	1	88
prot_L-digitata_M_contig101201.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig101201.2.1	cellular organisms	1	100
prot_L-digitata_M_contig101204.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101205.1.1	cellular organisms	1	55
prot_L-digitata_M_contig101205.2.1	cellular organisms	1	88
prot_L-digitata_M_contig101206.1.1	cellular organisms	1	55
prot_L-digitata_M_contig10121.4.1	cellular organisms	1	88
prot_L-digitata_M_contig101210.1.1	cellular organisms	1	33
prot_L-digitata_M_contig101215.2.1	Laminariales	8	100
prot_L-digitata_M_contig101219.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig10122.1.1	Laminaria digitata	10	100
prot_L-digitata_M_contig10122.2.1	Phaeophyceae	7	100
prot_L-digitata_M_contig101220.2.1	Laminaria digitata	10	100
prot_L-digitata_M_contig101221.1.1	Laminaria digitata	10	100
prot_L-digitata_M_contig10123.3.1	cellular organisms	1	100
prot_L-digitata_M_contig101235.1.1	cellular organisms	1	88
prot_L-digitata_M_contig101240.1.1	Ochrophyta	5	80
prot_L-digitata_M_contig101247.1.1	Ochrophyta	5	80
prot_L-digitata_M_contig10125.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101254.1.1	Stramenopiles	4	83
prot_L-digitata_M_contig10126.1.1	cellular organisms	1	88
prot_L-digitata_M_contig101276.1.1	cellular organisms	1	77
prot_L-digitata_M_contig101277.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig101279.1.1	cellular organisms	1	33
prot_L-digitata_M_contig101279.2.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig10128.1.1	Eukaryota	2	87
prot_L-digitata_M_contig10128.2.1	cellular organisms	1	100
prot_L-digitata_M_contig101285.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101287.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig101287.3.1	Laminaria digitata	10	100
prot_L-digitata_M_contig10129.3.2	cellular organisms	1	100
prot_L-digitata_M_contig101295.1.1	cellular organisms	1	44
prot_L-digitata_M_contig1013.1.3	Sar	3	85
prot_L-digitata_M_contig1013.6.1	Phaeophyceae	7	100
prot_L-digitata_M_contig1013.7.1	Eukaryota	2	100
prot_L-digitata_M_contig10130.1.1	cellular organisms	1	100
prot_L-digitata_M_contig10130.2.1	PX clade	6	100
prot_L-digitata_M_contig10131.2.1	Laminariales	8	100
prot_L-digitata_M_contig10131.3.1	cellular organisms	1	100
prot_L-digitata_M_contig10132.1.1	Laminariaceae	9	100
prot_L-digitata_M_contig10132.4.1	Laminariales	8	100
prot_L-digitata_M_contig10132.6.1	cellular organisms	1	77
prot_L-digitata_M_contig101325.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101331.1.1	Eukaryota	2	62
prot_L-digitata_M_contig101334.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig10134.1.1	cellular organisms	1	88
prot_L-digitata_M_contig101342.1.1	cellular organisms	1	44
prot_L-digitata_M_contig101349.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig10135.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig101350.1.1	cellular organisms	1	55
prot_L-digitata_M_contig10136.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig10136.2.1	PX clade	6	100
prot_L-digitata_M_contig101360.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig101361.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101362.1.1	cellular organisms	1	44
prot_L-digitata_M_contig101370.1.1	Eukaryota	2	100
prot_L-digitata_M_contig101374.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101383.1.1	Eukaryota	2	87
prot_L-digitata_M_contig10139.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101390.1.1	Laminariales	8	50
prot_L-digitata_M_contig101404.1.1	cellular organisms	1	77
prot_L-digitata_M_contig10141.1.2	cellular organisms	1	100
prot_L-digitata_M_contig101413.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101413.2.1	cellular organisms	1	55
prot_L-digitata_M_contig101415.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101417.1.1	cellular organisms	1	33
prot_L-digitata_M_contig101418.1.1	Laminaria digitata	10	100
prot_L-digitata_M_contig101419.1.1	cellular organisms	1	44
prot_L-digitata_M_contig101420.1.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig101420.2.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig101421.1.1	cellular organisms	1	88
prot_L-digitata_M_contig101425.1.1	cellular organisms	1	77
prot_L-digitata_M_contig101425.2.1	cellular organisms	1	55
prot_L-digitata_M_contig10143.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig101430.1.1	cellular organisms	1	44
prot_L-digitata_M_contig101436.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101439.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig10145.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig101454.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101463.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig10149.1.1	cellular organisms	1	88
prot_L-digitata_M_contig101490.1.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig101492.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101496.1.1	Laminaria digitata	10	100
prot_L-digitata_M_contig101497.1.1	cellular organisms	1	55
prot_L-digitata_M_contig101497.2.1	cellular organisms	1	44
prot_L-digitata_M_contig101498.2.1	cellular organisms	1	100
prot_L-digitata_M_contig101499.1.1	cellular organisms	1	33
prot_L-digitata_M_contig1015.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig10150.1.2	Phaeophyceae	7	100
prot_L-digitata_M_contig101505.1.1	Laminaria digitata	10	100
prot_L-digitata_M_contig10151.3.1	Eukaryota	2	100
prot_L-digitata_M_contig101513.1.1	cellular organisms	1	77
prot_L-digitata_M_contig101515.1.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig101516.1.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig101516.2.1	cellular organisms	1	44
prot_L-digitata_M_contig10153.1.1	cellular organisms	1	100
prot_L-digitata_M_contig101536.1.1	PX clade	6	100
prot_L-digitata_M_contig101539.1.1	cellular organisms	1	44
prot_L-digitata_M_contig10154.2.1	Phaeophyceae	7	100
prot_L-digitata_M_contig10154.3.1	cellular organisms	1	100
prot_L-digitata_M_contig101547.2.1	cellular organisms	1	66
prot_L-digitata_M_contig101558.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig101559.1.1	Possible contamination or HGT	NA	11
prot_L-digitata_M_contig10156.5.1	Laminariaceae	9	100
prot_L-digitata_M_contig101565.1.1	cellular organisms	1	44
prot_L-digitata_M_contig101571.1.1	Possible contamination or HGT	NA	22
prot_L-digitata_M_contig101573.1.1	cellular organisms	1	66
prot_L-digitata_M_contig101579.1.2	cellular organisms	1	88
prot_L-digitata_M_contig101588.1.1	Ochrophyta	5	80
prot_L-digitata_M_contig10159.2.1	Phaeophyceae	7	100
prot_L-digitata_M_contig10159.3.2	cellular organisms	1	100
prot_L-digitata_M_contig101592.1.1	cellular organisms	1	55
prot_L-digitata_M_contig101596.1.1	Phaeophyceae	7	100
prot_L-digitata_M_contig1016.12.1	Phaeophyceae	7	100
prot_L-digitata_M_contig1016.2.1	Phaeophyceae	7	100
prot_L-digitata_M_contig1016.3.1	Phaeophyceae	7	100
prot_L-digitata_M_contig1016.7.1	Laminaria digitata	10	100
