#gene	phylostratum	rank	taxonomic_representativeness
prot_S-polyschides_M_contig1014.143.1	Stramenopiles	4	50
prot_S-polyschides_M_contig1014.144.1	cellular organisms	1	100
prot_S-polyschides_M_contig1014.145.1	PX clade	6	100
prot_S-polyschides_M_contig10141.146.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig101439.147.1	Possible contamination or HGT	NA	14
prot_S-polyschides_M_contig101439.148.1	Possible contamination or HGT	NA	14
prot_S-polyschides_M_contig10145.149.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10145.150.1	cellular organisms	1	100
prot_S-polyschides_M_contig1015.151.1	PX clade	6	100
prot_S-polyschides_M_contig1015.152.1	cellular organisms	1	100
prot_S-polyschides_M_contig1015.153.1	cellular organisms	1	85
prot_S-polyschides_M_contig1015.154.1	cellular organisms	1	100
prot_S-polyschides_M_contig1015.155.1	Eukaryota	2	100
prot_S-polyschides_M_contig10150.156.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10153.157.1	cellular organisms	1	42
prot_S-polyschides_M_contig10154.158.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10154.159.1	cellular organisms	1	71
prot_S-polyschides_M_contig10156.160.1	cellular organisms	1	100
prot_S-polyschides_M_contig10156.161.1	Possible contamination or HGT	NA	28
prot_S-polyschides_M_contig101566.162.1	cellular organisms	1	42
prot_S-polyschides_M_contig101572.163.1	Possible contamination or HGT	NA	28
prot_S-polyschides_M_contig1016.164.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10160.165.1	cellular organisms	1	100
prot_S-polyschides_M_contig10162.166.1	cellular organisms	1	100
prot_S-polyschides_M_contig10165.167.1	cellular organisms	1	100
prot_S-polyschides_M_contig10169.168.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig101704.169.1	cellular organisms	1	100
prot_S-polyschides_M_contig10171.170.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10172.171.1	cellular organisms	1	100
prot_S-polyschides_M_contig10173.172.1	cellular organisms	1	71
prot_S-polyschides_M_contig10174.173.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10175.174.1	cellular organisms	1	100
prot_S-polyschides_M_contig101752.175.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10178.176.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10178.177.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig101794.178.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig1018.179.1	cellular organisms	1	85
prot_S-polyschides_M_contig10180.180.1	Eukaryota	2	100
prot_S-polyschides_M_contig10183.181.1	cellular organisms	1	100
prot_S-polyschides_M_contig10183.182.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10184.183.1	Sar	3	100
prot_S-polyschides_M_contig101853.184.1	Possible contamination or HGT	NA	14
prot_S-polyschides_M_contig101855.185.1	Possible contamination or HGT	NA	14
prot_S-polyschides_M_contig101856.186.1	Possible contamination or HGT	NA	28
prot_S-polyschides_M_contig10187.187.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10189.188.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10190.189.1	PX clade	6	100
prot_S-polyschides_M_contig10192.190.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10192.191.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10193.192.1	cellular organisms	1	100
prot_S-polyschides_M_contig10193.193.1	Eukaryota	2	100
prot_S-polyschides_M_contig10197.194.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10202.195.1	PX clade	6	100
prot_S-polyschides_M_contig10207.196.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10207.197.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig1021.198.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10211.199.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig102111.200.1	Eukaryota	2	33
prot_S-polyschides_M_contig102113.201.1	cellular organisms	1	100
prot_S-polyschides_M_contig10212.202.1	cellular organisms	1	85
prot_S-polyschides_M_contig10212.203.1	cellular organisms	1	57
prot_S-polyschides_M_contig10215.204.1	cellular organisms	1	100
prot_S-polyschides_M_contig10216.205.1	Eukaryota	2	83
prot_S-polyschides_M_contig10218.206.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10219.207.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10219.208.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig102196.209.1	cellular organisms	1	71
prot_S-polyschides_M_contig10226.210.1	cellular organisms	1	100
prot_S-polyschides_M_contig10229.211.1	cellular organisms	1	85
prot_S-polyschides_M_contig1023.212.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig1023.213.1	cellular organisms	1	100
prot_S-polyschides_M_contig1023.214.1	cellular organisms	1	100
prot_S-polyschides_M_contig1023.215.1	cellular organisms	1	100
prot_S-polyschides_M_contig10230.216.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10232.217.1	cellular organisms	1	100
prot_S-polyschides_M_contig102379.218.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10239.219.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig102399.220.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig1024.221.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig1024.222.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig1024.223.1	Eukaryota	2	66
prot_S-polyschides_M_contig10242.224.1	cellular organisms	1	100
prot_S-polyschides_M_contig10242.225.1	cellular organisms	1	100
prot_S-polyschides_M_contig10245.226.1	cellular organisms	1	100
prot_S-polyschides_M_contig10247.227.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10248.228.1	cellular organisms	1	100
prot_S-polyschides_M_contig10249.229.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig102491.230.1	cellular organisms	1	57
prot_S-polyschides_M_contig102492.231.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10250.232.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10253.233.1	PX clade	6	100
prot_S-polyschides_M_contig10259.234.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10260.235.1	cellular organisms	1	100
prot_S-polyschides_M_contig10261.236.1	Stramenopiles	4	100
prot_S-polyschides_M_contig102621.237.1	cellular organisms	1	85
prot_S-polyschides_M_contig102626.238.1	Possible contamination or HGT	NA	14
prot_S-polyschides_M_contig102628.239.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig102632.240.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig102633.241.1	cellular organisms	1	71
prot_S-polyschides_M_contig102634.242.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10265.243.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10265.244.1	cellular organisms	1	100
prot_S-polyschides_M_contig10268.245.1	Eukaryota	2	83
prot_S-polyschides_M_contig10273.246.1	cellular organisms	1	100
prot_S-polyschides_M_contig102765.247.1	Possible contamination or HGT	NA	14
prot_S-polyschides_M_contig10277.248.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10279.249.1	cellular organisms	1	100
prot_S-polyschides_M_contig10279.250.1	cellular organisms	1	100
prot_S-polyschides_M_contig1028.251.1	cellular organisms	1	71
prot_S-polyschides_M_contig1028.252.1	cellular organisms	1	57
prot_S-polyschides_M_contig1028.253.1	cellular organisms	1	100
prot_S-polyschides_M_contig1028.254.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig1028.255.1	cellular organisms	1	100
prot_S-polyschides_M_contig1028.256.1	cellular organisms	1	100
prot_S-polyschides_M_contig10280.257.1	Eukaryota	2	50
prot_S-polyschides_M_contig10282.258.1	cellular organisms	1	100
prot_S-polyschides_M_contig10283.259.1	cellular organisms	1	100
prot_S-polyschides_M_contig10283.260.1	cellular organisms	1	100
prot_S-polyschides_M_contig10285.261.1	cellular organisms	1	100
prot_S-polyschides_M_contig102889.262.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig102891.263.1	Possible contamination or HGT	NA	14
prot_S-polyschides_M_contig102894.264.1	cellular organisms	1	57
prot_S-polyschides_M_contig10291.265.1	Eukaryota	2	50
prot_S-polyschides_M_contig10293.266.1	cellular organisms	1	71
prot_S-polyschides_M_contig10293.267.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10293.268.1	cellular organisms	1	100
prot_S-polyschides_M_contig10294.269.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10296.270.1	cellular organisms	1	57
prot_S-polyschides_M_contig10298.271.1	Eukaryota	2	83
prot_S-polyschides_M_contig10299.272.1	cellular organisms	1	100
prot_S-polyschides_M_contig103.273.1	cellular organisms	1	100
prot_S-polyschides_M_contig103.274.1	Eukaryota	2	83
prot_S-polyschides_M_contig103.275.1	cellular organisms	1	100
prot_S-polyschides_M_contig103009.276.1	cellular organisms	1	42
prot_S-polyschides_M_contig103010.277.1	Possible contamination or HGT	NA	28
prot_S-polyschides_M_contig103019.278.1	cellular organisms	1	85
prot_S-polyschides_M_contig103020.279.1	cellular organisms	1	71
prot_S-polyschides_M_contig10303.280.1	cellular organisms	1	100
prot_S-polyschides_M_contig10306.281.1	cellular organisms	1	100
prot_S-polyschides_M_contig10306.282.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10306.283.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10307.284.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10307.285.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10307.286.1	cellular organisms	1	71
prot_S-polyschides_M_contig10308.287.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10309.288.1	cellular organisms	1	100
prot_S-polyschides_M_contig1031.289.1	cellular organisms	1	85
prot_S-polyschides_M_contig10312.290.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10312.291.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10312.292.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10312.293.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig103129.294.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig103130.295.1	Possible contamination or HGT	NA	14
prot_S-polyschides_M_contig10314.296.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10318.297.1	PX clade	6	100
prot_S-polyschides_M_contig10321.298.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10322.299.1	cellular organisms	1	100
prot_S-polyschides_M_contig10323.300.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10323.301.1	Eukaryota	2	66
prot_S-polyschides_M_contig10325.302.1	cellular organisms	1	100
prot_S-polyschides_M_contig10326.303.1	cellular organisms	1	100
prot_S-polyschides_M_contig10327.304.1	cellular organisms	1	42
prot_S-polyschides_M_contig10327.305.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig103272.306.1	cellular organisms	1	71
prot_S-polyschides_M_contig10330.307.1	cellular organisms	1	42
prot_S-polyschides_M_contig10331.308.1	cellular organisms	1	100
prot_S-polyschides_M_contig10332.309.1	cellular organisms	1	85
prot_S-polyschides_M_contig10333.310.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig103390.311.1	cellular organisms	1	100
prot_S-polyschides_M_contig103391.312.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig103398.313.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig1034.314.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig1034.315.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10340.316.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10344.317.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10344.318.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10344.319.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10344.320.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10345.321.1	cellular organisms	1	100
prot_S-polyschides_M_contig10349.322.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10350.323.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10354.324.1	cellular organisms	1	100
prot_S-polyschides_M_contig10355.325.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10356.326.1	Eukaryota	2	66
prot_S-polyschides_M_contig10357.327.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig1036.328.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10360.329.1	Eukaryota	2	33
prot_S-polyschides_M_contig10363.330.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10363.331.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10366.332.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig103662.333.1	cellular organisms	1	42
prot_S-polyschides_M_contig10367.334.1	cellular organisms	1	71
prot_S-polyschides_M_contig1037.335.1	Ochrophyta	5	100
prot_S-polyschides_M_contig1037.336.1	PX clade	6	100
prot_S-polyschides_M_contig10370.337.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10371.338.1	cellular organisms	1	71
prot_S-polyschides_M_contig10371.339.1	cellular organisms	1	100
prot_S-polyschides_M_contig103711.340.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10376.341.1	Stramenopiles	4	75
prot_S-polyschides_M_contig10376.342.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10376.343.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10378.344.1	cellular organisms	1	100
prot_S-polyschides_M_contig103786.345.1	Eukaryota	2	83
prot_S-polyschides_M_contig10380.346.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig103807.347.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10381.348.1	cellular organisms	1	100
prot_S-polyschides_M_contig10381.349.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10381.350.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10381.351.1	Eukaryota	2	50
prot_S-polyschides_M_contig10382.352.1	Eukaryota	2	83
prot_S-polyschides_M_contig10382.353.1	cellular organisms	1	100
prot_S-polyschides_M_contig10387.354.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig1039.355.1	cellular organisms	1	57
prot_S-polyschides_M_contig10393.356.1	cellular organisms	1	100
prot_S-polyschides_M_contig103935.357.1	cellular organisms	1	42
prot_S-polyschides_M_contig103937.358.1	Possible contamination or HGT	NA	14
prot_S-polyschides_M_contig103941.359.1	cellular organisms	1	42
prot_S-polyschides_M_contig103949.360.1	Possible contamination or HGT	NA	28
prot_S-polyschides_M_contig10397.361.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10398.362.1	Eukaryota	2	66
prot_S-polyschides_M_contig10399.363.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig1040.364.1	Eukaryota	2	33
prot_S-polyschides_M_contig1040.365.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10400.366.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10401.367.1	cellular organisms	1	100
prot_S-polyschides_M_contig104019.368.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10405.369.1	cellular organisms	1	100
prot_S-polyschides_M_contig10407.370.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig104074.371.1	Possible contamination or HGT	NA	14
prot_S-polyschides_M_contig10408.372.1	Stramenopiles	4	100
prot_S-polyschides_M_contig10408.373.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig104087.374.1	cellular organisms	1	42
prot_S-polyschides_M_contig10409.375.1	cellular organisms	1	100
prot_S-polyschides_M_contig10413.376.1	cellular organisms	1	85
prot_S-polyschides_M_contig10413.377.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10413.378.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10416.379.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10417.380.1	cellular organisms	1	100
prot_S-polyschides_M_contig10419.381.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10419.382.1	cellular organisms	1	71
prot_S-polyschides_M_contig10420.383.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10420.384.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10421.385.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig104215.386.1	cellular organisms	1	71
prot_S-polyschides_M_contig104218.387.1	Possible contamination or HGT	NA	28
prot_S-polyschides_M_contig104221.388.1	cellular organisms	1	71
prot_S-polyschides_M_contig104223.389.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig104226.390.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10425.391.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10425.392.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig104303.393.1	cellular organisms	1	85
prot_S-polyschides_M_contig10432.394.1	Eukaryota	2	66
prot_S-polyschides_M_contig10434.395.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig10434.396.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig104351.397.1	Possible contamination or HGT	NA	14
prot_S-polyschides_M_contig104357.398.1	cellular organisms	1	100
prot_S-polyschides_M_contig104365.399.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10438.400.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig1044.401.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig1044.402.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig1044.403.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig1044.404.1	cellular organisms	1	100
prot_S-polyschides_M_contig10440.405.1	cellular organisms	1	100
prot_S-polyschides_M_contig10445.406.1	Eukaryota	2	66
prot_S-polyschides_M_contig10445.407.1	cellular organisms	1	71
prot_S-polyschides_M_contig10445.408.1	Saccorhiza polyschides	8	100
prot_S-polyschides_M_contig10445.409.1	Phaeophyceae	7	100
prot_S-polyschides_M_contig104473.410.1	Stramenopiles	4	50
prot_S-polyschides_M_contig10448.411.1	cellular organisms	1	100
prot_S-polyschides_M_contig10449.412.1	cellular organisms	1	85
prot_S-polyschides_M_contig104497.413.1	Possible contamination or HGT	NA	14
prot_S-polyschides_M_contig1045.414.1	cellular organisms	1	57
prot_S-polyschides_M_contig10452.415.1	Ochrophyta	5	100
prot_S-polyschides_M_contig10453.416.1	Saccorhiza polyschides	8	100
